project_id,doc_era,pdf_url,doc_type_found,doc_title,found
P009954,SAR,http://documents.worldbank.org/curated/en/421901468050062961/pdf/multi-page.pdf,Staff Appraisal Report,India - Madras Water Supply and Sanitation Project,TRUE
P009795,SAR,http://documents.worldbank.org/curated/en/480001468267322586/pdf/multi-page.pdf,Staff Appraisal Report,India - Kanpur Urban Development Project,TRUE
P009790,SAR,http://documents.worldbank.org/curated/en/497141468041668213/pdf/multi-page.pdf,Staff Appraisal Report,India - Refineries Rationalization Project,TRUE
P009822,SAR,http://documents.worldbank.org/curated/en/273501468034221513/pdf/multi-page.pdf,Staff Appraisal Report,India - Bodhghat (Indira Sarovar) Hydroelectric Project,TRUE
P009788,SAR,http://documents.worldbank.org/curated/en/218691468033362324/pdf/multi-page.pdf,Staff Appraisal Report,India - West Bengal Social Forestry Project,TRUE
P009824,SAR,http://documents.worldbank.org/curated/en/364941468041969647/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Farakka Thermal Power Project,TRUE
P009598,SAR,http://documents.worldbank.org/curated/en/770861468033618133/pdf/multi-page.pdf,Staff Appraisal Report,India - Port of Calcutta Rehabilitation Project,TRUE
P009853,SAR,http://documents.worldbank.org/curated/en/541991468043738372/pdf/multi-page.pdf,Staff Appraisal Report,India - Rihand Power Transmission Project,TRUE
P009758,SAR,http://documents.worldbank.org/curated/en/680641468034816237/pdf/multi-page.pdf,Staff Appraisal Report,India - Uttar Pradesh Public Tubewells Project,TRUE
P009652,SAR,http://documents.worldbank.org/curated/en/302091468034805515/pdf/multi-page.pdf,Staff Appraisal Report,India - Agricultural Aviation Project,TRUE
P009632,SAR,http://documents.worldbank.org/curated/en/684751468033298159/pdf/multi0page.pdf,Staff Appraisal Report,India - Sixth Industrial Credit and Investment Corporation Project,TRUE
P009857,SAR,http://documents.worldbank.org/curated/en/959921468041132858/pdf/multi-page.pdf,Staff Appraisal Report,India - Third Bombay Water Supply and Sewerage Project,TRUE
P009656,SAR,http://documents.worldbank.org/curated/en/590291468253825579/pdf/multi-page.pdf,Staff Appraisal Report,India - Fourth Telecommunications Project,TRUE
P009643,SAR,http://documents.worldbank.org/curated/en/194831468267587474/pdf/multi0page.pdf,Staff Appraisal Report,India - Tarai Seeds Project : India - Terai Seeds Project,TRUE
P009676,SAR,http://documents.worldbank.org/curated/en/342861468041373813/pdf/multi-page.pdf,Staff Appraisal Report,India - Education Project,TRUE
P009833,SAR,http://documents.worldbank.org/curated/en/424471468042561746/pdf/multi-page.pdf,Staff Appraisal Report,India - Second National Agricultural Extension Project,TRUE
P009843,SAR,http://documents.worldbank.org/curated/en/526771468258854876/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Andhra Pradesh Irrigation Project,TRUE
P009690,SAR,http://documents.worldbank.org/curated/en/809301468284975261/pdf/multi-page.pdf,Staff Appraisal Report,India - Chambal Command Area Development Project,TRUE
P009727,SAR,http://documents.worldbank.org/curated/en/598861468269443451/pdf/multi-page.pdf,Staff Appraisal Report,India - Andhra Pradesh Fisheries Project,TRUE
P009826,SAR,http://documents.worldbank.org/curated/en/298401468258856482/pdf/multi-page.pdf,Staff Appraisal Report,India - Railway Electrification and Workshop Modernization Project,TRUE
P009715,SAR,http://documents.worldbank.org/curated/en/209351468258547273/pdf/multi-page.pdf,Staff Appraisal Report,India - Periyar Vaigai (Tamil Nadu) Irrigation Project,TRUE
P009868,SAR,http://documents.worldbank.org/curated/en/919931468259150004/pdf/multi-page.pdf,Staff Appraisal Report,India - Coal Mining and Coal Quality Improvement Project,TRUE
P009740,SAR,http://documents.worldbank.org/curated/en/921241468283742883/pdf/multi-page.pdf,Staff Appraisal Report,India - Korba Thermal Power Project,TRUE
P009670,SAR,http://documents.worldbank.org/curated/en/185101468268802198/pdf/multi-page.pdf,Staff Appraisal Report,India - Madhya Pradesh Agricultural Credit Project,TRUE
P009896,SAR,http://documents.worldbank.org/curated/en/533901468267905594/pdf/multi-page.pdf,Staff Appraisal Report,India - Western Gas Development Project,TRUE
P009709,SAR,http://documents.worldbank.org/curated/en/272161468283773133/pdf/multi-page.pdf,Staff Appraisal Report,India - Rural Electrification Project,TRUE
P009684,SAR,http://documents.worldbank.org/curated/en/536701468041100922/pdf/multi-page.pdf,Staff Appraisal Report,India - Himachal Pradesh Apple Processing and Marketing Project,TRUE
P009682,SAR,http://documents.worldbank.org/curated/en/210811468258255844/pdf/multi-page.pdf,Staff Appraisal Report,India - Chambal Command Area Development Project,TRUE
P009681,SAR,http://documents.worldbank.org/curated/en/826561468260662683/pdf/multi-page.pdf,Staff Appraisal Report,India - Bihar Agricultural Credit Project,TRUE
P009661,SAR,http://documents.worldbank.org/curated/en/823511468041374093/pdf/multi-page.pdf,Staff Appraisal Report,India - Wheat Storage Project,TRUE
P009803,SAR,http://documents.worldbank.org/curated/en/520621468259139176/pdf/multi-page.pdf,Staff Appraisal Report,India - Krishna - Godavari Petroleum Exploration Project,TRUE
P009658,SAR,http://documents.worldbank.org/curated/en/839921468033576301/pdf/multi-page.pdf,Staff Appraisal Report,India - Mysore (Karnataka) Agricultural Credit Project,TRUE
P009725,SAR,http://documents.worldbank.org/curated/en/585451468052467602/pdf/multi-page.pdf,Staff Appraisal Report,India - National Dairy Project,TRUE
P009793,SAR,http://documents.worldbank.org/curated/en/458071468267321987/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Ramagundam Thermal Power Project,TRUE
P009827,SAR,http://documents.worldbank.org/curated/en/808091468266144511/pdf/multi-page.pdf,Staff Appraisal Report,India - Tamil Nadu Water Supply and Sanitation Project,TRUE
P009693,SAR,http://documents.worldbank.org/curated/en/346431468283775792/pdf/multi-page.pdf,Staff Appraisal Report,India - Godavari Barrage Project,TRUE
P009660,SAR,http://documents.worldbank.org/curated/en/358671468033621289/pdf/multi-page.pdf,Staff Appraisal Report,India - Pochampad Irrigation Project,TRUE
P009797,SAR,http://documents.worldbank.org/curated/en/812251468033593309/pdf/multi-page.pdf,Staff Appraisal Report,India - Himalayan Watershed Management (Uttar Pradesh) Project,TRUE
P009657,SAR,http://documents.worldbank.org/curated/en/130721468267917527/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Power Transmission Project,TRUE
P009733,SAR,http://documents.worldbank.org/curated/en/323291468285346433/pdf/multi-page.pdf,Staff Appraisal Report,India - Rajasthan Agricultural Extension and Research Project,TRUE
P009736,SAR,http://documents.worldbank.org/curated/en/237271468052467343/pdf/multi-page.pdf,Staff Appraisal Report,India - Seventh Telecommunications Project,TRUE
P009810,SAR,http://documents.worldbank.org/curated/en/577861468259480188/pdf/multi-page.pdf,Staff Appraisal Report,India - Gujarat Water Supply and Sewerage Project,TRUE
P009720,SAR,http://documents.worldbank.org/curated/en/469001468284973759/pdf/multi-page.pdf,Staff Appraisal Report,India - Sixth Telecommunications Project,TRUE
P009669,SAR,http://documents.worldbank.org/curated/en/672181468049795209/pdf/multi-page.pdf,Staff Appraisal Report,India - Eleventh Railway Project,TRUE
P009858,SAR,http://documents.worldbank.org/curated/en/443411468259150820/pdf/multi-page.pdf,Staff Appraisal Report,India - Kerala Water Supply and Sanitation Project,TRUE
P009815,SAR,http://documents.worldbank.org/curated/en/521031468267900398/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Gujarat Medium Irrigation Project,TRUE
P009920,SAR,http://documents.worldbank.org/curated/en/361801468051525896/pdf/multi-page.pdf,Staff Appraisal Report,India - Uttar Pradesh Power Project,TRUE
P009687,SAR,http://documents.worldbank.org/curated/en/455201468266448962/pdf/multi-page.pdf,Staff Appraisal Report,India - Twelfth Railway Project,TRUE
P009852,SAR,http://documents.worldbank.org/curated/en/764041468260101617/pdf/multi0page.pdf,Staff Appraisal Report,India - Fourth Population (West Bengal) Project,TRUE
P009829,SAR,http://documents.worldbank.org/curated/en/908161468258856200/pdf/multi-page.pdf,Staff Appraisal Report,India - Narmada River Development - Gujarat : Sardar Sarovar Dam and Power Project,TRUE
P009819,SAR,http://documents.worldbank.org/curated/en/432721468267582695/pdf/multi-page.pdf,Staff Appraisal Report,India - Madhya Pradesh Fertilizer Project,TRUE
P009714,SAR,http://documents.worldbank.org/curated/en/797841468267585285/pdf/multi-page.pdf,Staff Appraisal Report,India - Gujarat Fisheries Project,TRUE
P009749,SAR,http://documents.worldbank.org/curated/en/883601468041101430/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Rural Electrification Corporation Project,TRUE
P009789,SAR,NA,NA,NA,FALSE
P009642,SAR,http://documents.worldbank.org/curated/en/589841468269387372/pdf/multi0page.pdf,Staff Appraisal Report,India - Seventh Industrial Credit and Investment Corporation Project,TRUE
P009832,SAR,http://documents.worldbank.org/curated/en/187271468267618787/pdf/multi-page.pdf,Staff Appraisal Report,India - National Agricultural Extension Project,TRUE
P009724,SAR,http://documents.worldbank.org/curated/en/368261468051299559/pdf/multi-page.pdf,Staff Appraisal Report,India - Madras Urban Development Project,TRUE
P009761,SAR,http://documents.worldbank.org/curated/en/381591468259151364/pdf/multi-page.pdf,Staff Appraisal Report,India - Cashewnut Project,TRUE
P009705,SAR,http://documents.worldbank.org/curated/en/889021468034834219/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Industrial Development Bank of India Project,TRUE
P009800,SAR,http://documents.worldbank.org/curated/en/780731468051042521/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Chambal (Madhya Pradesh) Irrigation Project,TRUE
P009962,SAR,http://documents.worldbank.org/curated/en/809941468267900710/pdf/multi-page.pdf,Staff Appraisal Report,India - Second National Dairy Project,TRUE
P009779,SAR,http://documents.worldbank.org/curated/en/655111468033535753/pdf/multi-page.pdf,Staff Appraisal Report,India - Eighth Telecommunications Project,TRUE
P009743,SAR,http://documents.worldbank.org/curated/en/203081468034732411/pdf/multi-page.pdf,Staff Appraisal Report,India - Punjab Irrigation Project,TRUE
P009702,SAR,http://documents.worldbank.org/curated/en/548821468258298368/pdf/multi-page.pdf,Staff Appraisal Report,India - Integrated Cotton Development Project,TRUE
P009699,SAR,http://documents.worldbank.org/curated/en/314991468034228037/pdf/multi-page.pdf,Staff Appraisal Report,India - Sindri Fertilizer Project,TRUE
P009729,SAR,http://documents.worldbank.org/curated/en/181241468258862742/pdf/multi-page.pdf,Staff Appraisal Report,India - Orissa Irrigation Project,TRUE
P009649,SAR,http://documents.worldbank.org/curated/en/569151468034142134/pdf/multi-page.pdf,Staff Appraisal Report,India - Eighth Industrial Credit and Investment Corporation Project,TRUE
P009716,SAR,http://documents.worldbank.org/curated/en/822581468285883605/pdf/multi-page.pdf,Staff Appraisal Report,India - Kerala Agricultural Development Project,TRUE
P009746,SAR,http://documents.worldbank.org/curated/en/487251468268814127/pdf/multi-page.pdf,Staff Appraisal Report,India - Composite Agricultural Extension Project,TRUE
P009811,SAR,http://documents.worldbank.org/curated/en/326881468267618124/pdf/multi-page.pdf,Staff Appraisal Report,India - Third National Cooperative Development Corporation (NCDC) Project,TRUE
P009697,SAR,http://documents.worldbank.org/curated/en/774411468051258703/pdf/multi-page.pdf,Staff Appraisal Report,India - Eleventh Industrial Credit and Investment Corporation Project,TRUE
P009698,SAR,http://documents.worldbank.org/curated/en/573181468285309586/pdf/multi-page.pdf,Staff Appraisal Report,India - IFFCO Fertilizer Project,TRUE
P009683,SAR,http://documents.worldbank.org/curated/en/722371468285311516/pdf/multi-page.pdf,Staff Appraisal Report,India - Karnataka Dairy Development Project,TRUE
P009689,SAR,http://documents.worldbank.org/curated/en/258481468260365428/pdf/multi-page.pdf,Staff Appraisal Report,India - Agricultural Refinance Corporation Credit Project,TRUE
P009704,SAR,NA,NA,NA,FALSE
P009662,SAR,http://documents.worldbank.org/curated/en/615491468267918160/pdf/multi-page.pdf,Staff Appraisal Report,India - Bihar Agricultural Markets Project,TRUE
P009767,SAR,http://documents.worldbank.org/curated/en/315131468042533590/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Singrauli Thermal Power Project,TRUE
P009664,SAR,http://documents.worldbank.org/curated/en/513741468049187241/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Cochin Fertilizer Project,TRUE
P009752,SAR,http://documents.worldbank.org/curated/en/547941468033366118/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Bombay Water Supply and Sewerage Project,TRUE
P009856,SAR,http://documents.worldbank.org/curated/en/485751468268802753/pdf/multi-page.pdf,Staff Appraisal Report,India - Gujarat Urban Development Project,TRUE
P009760,SAR,http://documents.worldbank.org/curated/en/574641468258266861/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Maharashtra Irrigation Project,TRUE
P009769,SAR,http://documents.worldbank.org/curated/en/567131468258265639/pdf/multi-page.pdf,Staff Appraisal Report,India - Calcutta Urban Transport Project,TRUE
P009718,SAR,http://documents.worldbank.org/curated/en/942611468042317671/pdf/multi-page.pdf,Staff Appraisal Report,India - Madhya Pradesh Agricultural Extension and Research Project,TRUE
P009772,SAR,http://documents.worldbank.org/curated/en/875281468284653176/pdf/multi-page.pdf,Staff Appraisal Report,India - Kandi Watershed and Area Development Project (Punjab),TRUE
P009726,SAR,http://documents.worldbank.org/curated/en/204281468033853023/pdf/multi-page.pdf,Staff Appraisal Report,India - Maharashtra Irrigation Project,TRUE
P009625,SAR,http://documents.worldbank.org/curated/en/502581468258856774/pdf/multi-page.pdf,Staff Appraisal Report,India - Fifth Industrial Credit and Investment Corporation Project,TRUE
P009914,SAR,http://documents.worldbank.org/curated/en/621861468267048582/pdf/multi0page.pdf,Staff Appraisal Report,India - Cement Industry Project,TRUE
P009799,SAR,http://documents.worldbank.org/curated/en/303661468033576618/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Uttar Pradesh Public Tubewells Project,TRUE
P009863,SAR,http://documents.worldbank.org/curated/en/964931468040743572/pdf/multi-page.pdf,Staff Appraisal Report,India - Third National Agricultural Extension Project,TRUE
P009703,SAR,http://documents.worldbank.org/curated/en/875041468284975576/pdf/multi-page.pdf,Staff Appraisal Report,India - National Seed Project,TRUE
P009845,SAR,http://documents.worldbank.org/curated/en/593871468267879004/pdf/multi-page.pdf,Staff Appraisal Report,India - West Bengal Minor Irrigation Project,TRUE
P009723,SAR,http://documents.worldbank.org/curated/en/723461468041375204/pdf/multi-page.pdf,Staff Appraisal Report,India - Bombay Urban Transport Project,TRUE
P009694,SAR,http://documents.worldbank.org/curated/en/257161468034221000/pdf/multi-page.pdf,Staff Appraisal Report,India - Madhya Pradesh Dairy Development Project,TRUE
P009814,SAR,http://documents.worldbank.org/curated/en/881191468260105364/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Periyar Vaigai Irrigation Project,TRUE
P009721,SAR,http://documents.worldbank.org/curated/en/636461468268775380/pdf/multi-page.pdf,Staff Appraisal Report,India - Bombay High Offshore Development Project,TRUE
P090764,PAD,http://documents.worldbank.org/curated/en/675101468269084791/pdf/39039.pdf,Project Appraisal Document,"India - Bihar Rural Livelihood Project - ""JEEViKA""",TRUE
P010563,PAD,http://documents.worldbank.org/curated/en/307481468756592019/pdf/multi0page.pdf,Staff Appraisal Report,India - Financial Sector Development Project,TRUE
P009921,SAR,http://documents.worldbank.org/curated/en/945101468259513922/pdf/multi-page.pdf,Staff Appraisal Report,India - Shrimp and Fish Culture Project,TRUE
P009988,SAR,http://documents.worldbank.org/curated/en/191981468041406348/pdf/multi-page.pdf,Staff Appraisal Report,India - Second Technician Education Project,TRUE
P009860,SAR,http://documents.worldbank.org/curated/en/512081468041131036/pdf/multi-page.pdf,Staff Appraisal Report,India - Integrated Watershed Development (Plains) Project,TRUE
P107649,PAD,http://documents.worldbank.org/curated/en/827871468042298605/pdf/590890PAD0P10710only1910BOX358303B0.pdf,Project Appraisal Document,India - Second Karnataka State Highway Improvement Project,TRUE
P100789,PAD,http://documents.worldbank.org/curated/en/390121468253190927/pdf/38128.pdf,Project Appraisal Document,India - Andhra Pradesh Community Based Tank Management Project,TRUE
P102768,PAD,http://documents.worldbank.org/curated/en/909001468267868302/pdf/38774.pdf,Project Appraisal Document,India - Strengthening Rural Credit Cooperatives Project,TRUE
P010411,SAR,NA,NA,NA,FALSE
P050647,PAD,http://documents.worldbank.org/curated/en/956151468772764016/pdf/multi0page.pdf,Project Appraisal Document,India - Uttar Pradesh Water Sector Restructuring Project,TRUE
P102329,PAD,http://documents.worldbank.org/curated/en/393431468051292577/pdf/584050PAD0P1021OFFICIAL0USE0ONLY191.pdf,Project Appraisal Document,India - Rajasthan Rural Livelihoods Project,TRUE
